2	1	10	16	0.971952
2	1	10	17	0.977455
2	1	10	18	0.971508
2	1	10	19	0.964947
2	1	10	21	0.963429
2	1	10	22	0.968752
2	1	11	16	0.971769
2	1	11	17	0.970567
2	1	11	18	0.967587
2	1	11	19	0.97108
2	1	11	20	0.970435
2	1	11	21	0.968581
2	1	11	22	0.96832
2	1	11	23	0.967745
2	1	11	24	0.969152
2	1	12	15	0.970627
2	1	12	16	0.966967
2	1	12	17	0.965538
2	1	12	18	0.966667
2	1	12	19	0.968066
2	1	12	20	0.967027
2	1	12	21	0.96507
2	1	12	22	0.965393
2	1	12	23	0.963969
2	1	12	24	0.967016
2	1	13	14	0.970743
2	1	13	15	0.96802
2	1	13	16	0.97094
2	1	13	17	0.969345
2	1	13	18	0.969716
2	1	13	19	0.967516
2	1	13	20	0.964716
2	1	13	21	0.963427
2	1	13	22	0.96395
2	1	13	23	0.964635
2	1	13	24	0.966767
2	1	13	25	0.965935
2	1	14	14	0.966924
2	1	14	15	0.979043
2	1	14	16	0.973216
2	1	14	17	0.973161
2	1	14	18	0.974555
2	1	14	19	0.973782
2	1	14	20	0.965743
2	1	14	21	0.962796
2	1	14	22	0.964032
2	1	14	23	0.96519
2	1	14	24	0.966103
2	1	14	25	0.965577
2	1	15	14	0.97916
2	1	15	15	0.97405
2	1	15	16	0.973743
2	1	15	17	0.975523
2	1	15	18	0.979203
2	1	15	19	0.974955
2	1	15	20	0.964596
2	1	15	21	0.960671
2	1	15	22	0.964161
2	1	15	23	0.966795
2	1	15	24	0.96487
2	1	15	25	0.969472
2	0	15	15	0.966737
2	0	15	16	0.973128
2	0	15	17	0.967264
2	0	15	18	0.967045
2	0	15	19	0.967113
2	1	16	14	0.98019
2	1	16	15	0.978923
2	1	16	16	0.978484
2	1	16	17	0.980305
2	1	16	18	0.984974
2	1	16	19	0.978754
2	1	16	20	0.967785
2	1	16	21	0.963372
2	1	16	22	0.968294
2	1	16	23	0.96874
2	1	16	24	0.968601
2	1	16	25	0.970423
2	0	16	14	0.978932
2	0	16	15	0.982806
2	0	16	16	0.97737
2	0	16	17	0.974008
2	0	16	18	0.974984
2	0	16	19	0.973474
2	0	16	20	0.968364
2	1	17	15	0.979435
2	1	17	16	0.97928
2	1	17	17	0.979754
2	1	17	18	0.982324
2	1	17	19	0.975274
2	1	17	20	0.964491
2	1	17	21	0.960761
2	1	17	22	0.965377
2	1	17	23	0.966356
2	1	17	24	0.96721
2	1	17	25	0.966126
2	0	17	13	0.986338
2	0	17	14	0.977021
2	0	17	15	0.978987
2	0	17	16	0.976523
2	0	17	17	0.972251
2	0	17	18	0.969662
2	0	17	19	0.967134
2	0	17	20	0.964421
2	0	17	21	0.967267
2	1	18	15	0.976757
2	1	18	16	0.97976
2	1	18	17	0.982883
2	1	18	18	0.985192
2	1	18	19	0.97763
2	1	18	20	0.967227
2	1	18	21	0.964671
2	1	18	22	0.968305
2	1	18	23	0.970518
2	1	18	24	0.968843
2	0	18	13	0.988609
2	0	18	14	0.98669
2	0	18	15	0.985308
2	0	18	16	0.98089
2	0	18	17	0.977518
2	0	18	18	0.972525
2	0	18	19	0.966211
2	0	18	20	0.966131
2	0	18	21	0.969228
2	0	18	22	0.969719
2	1	19	16	0.973982
2	1	19	17	0.974246
2	1	19	18	0.975932
2	1	19	19	0.971353
2	1	19	20	0.96412
2	1	19	21	0.963459
2	1	19	22	0.964836
2	1	19	23	0.965143
2	1	19	24	0.959968
2	0	19	13	0.984398
2	0	19	14	0.983491
2	0	19	15	0.980687
2	0	19	16	0.974935
2	0	19	17	0.971988
2	0	19	18	0.966969
2	0	19	19	0.960675
2	0	19	20	0.960117
2	0	19	21	0.962908
2	1	20	16	0.977333
2	1	20	17	0.97849
2	1	20	18	0.97587
2	1	20	19	0.974541
2	1	20	20	0.972204
2	1	20	21	0.971348
2	1	20	22	0.972956
2	1	20	23	0.965733
2	0	20	12	0.984667
2	0	20	13	0.986681
2	0	20	14	0.982197
2	0	20	15	0.980213
2	0	20	16	0.974496
2	0	20	17	0.971749
2	0	20	18	0.967068
2	0	20	19	0.963129
2	0	20	20	0.965682
2	0	20	21	0.964435
2	0	20	22	0.965091
2	1	21	17	0.978196
2	1	21	18	0.975302
2	1	21	19	0.975372
2	1	21	20	0.972575
2	1	21	21	0.969533
2	0	21	12	0.990381
2	0	21	13	0.98607
2	0	21	14	0.985406
2	0	21	15	0.982021
2	0	21	16	0.977823
2	0	21	17	0.975918
2	0	21	18	0.972162
2	0	21	19	0.970742
2	0	21	20	0.969157
2	0	21	21	0.966656
2	0	21	22	0.968552
2	0	22	13	0.985449
2	0	22	14	0.986635
2	0	22	15	0.980631
2	0	22	16	0.977774
2	0	22	17	0.974118
2	0	22	18	0.973138
2	0	22	19	0.971281
2	0	22	20	0.968533
2	0	22	21	0.96605
2	0	23	14	0.972506
2	0	23	15	0.976201
2	0	23	16	0.977203
2	0	23	17	0.972484
2	0	23	18	0.972338
2	0	23	19	0.968461
2	0	23	20	0.968251
2	0	24	15	0.980174
2	0	24	16	0.977154
2	0	24	17	0.973321
2	0	24	18	0.969778
2	0	24	20	0.972945
3	1	10	18	0.972919
3	1	10	19	0.969754
3	1	10	22	0.971758
3	1	11	16	0.969609
3	1	11	17	0.970212
3	1	11	18	0.967601
3	1	11	19	0.971254
3	1	11	20	0.972709
3	1	11	21	0.970095
3	1	11	22	0.97201
3	1	12	15	0.969702
3	1	12	16	0.970286
3	1	12	17	0.970353
3	1	12	18	0.969044
3	1	12	19	0.972429
3	1	12	20	0.972692
3	1	12	21	0.970035
3	1	12	22	0.971227
3	1	12	23	0.971344
3	1	13	15	0.968722
3	1	13	16	0.973103
3	1	13	17	0.972333
3	1	13	18	0.973078
3	1	13	19	0.971366
3	1	13	20	0.969482
3	1	13	21	0.968377
3	1	13	22	0.969598
3	1	13	23	0.968867
3	1	13	24	0.972359
3	1	14	15	0.978041
3	1	14	16	0.977032
3	1	14	17	0.978252
3	1	14	18	0.978778
3	1	14	19	0.978853
3	1	14	20	0.971488
3	1	14	21	0.969263
3	1	14	22	0.96946
3	1	14	23	0.974732
3	1	14	24	0.977
3	1	15	15	0.969028
3	1	15	16	0.971906
3	1	15	17	0.972457
3	1	15	18	0.978141
3	1	15	19	0.974566
3	1	15	20	0.965239
3	1	15	21	0.962035
3	1	15	22	0.966552
3	1	15	23	0.968648
3	1	15	24	0.969333
3	0	15	15	0.962036
3	0	15	16	0.967
3	0	15	17	0.963166
3	0	15	18	0.965548
3	0	15	19	0.964511
3	1	16	15	0.984391
3	1	16	16	0.97869
3	1	16	17	0.978035
3	1	16	18	0.98384
3	1	16	19	0.978373
3	1	16	20	0.968407
3	1	16	21	0.96484
3	1	16	22	0.970724
3	1	16	23	0.972651
3	1	16	24	0.97448
3	0	16	14	0.97696
3	0	16	15	0.978963
3	0	16	16	0.975369
3	0	16	17	0.97141
3	0	16	18	0.971803
3	0	16	19	0.97849
3	0	16	20	0.970248
3	1	17	15	0.979274
3	1	17	16	0.981273
3	1	17	17	0.983286
3	1	17	18	0.986185
3	1	17	19	0.979465
3	1	17	20	0.969368
3	1	17	21	0.966036
3	1	17	22	0.971778
3	1	17	23	0.973845
3	1	17	24	0.975222
3	0	17	13	0.971077
3	0	17	14	0.975065
3	0	17	15	0.97455
3	0	17	16	0.976012
3	0	17	17	0.974422
3	0	17	18	0.972094
3	0	17	19	0.969252
3	0	17	20	0.969584
3	0	17	21	0.971654
3	1	18	15	0.976045
3	1	18	16	0.983352
3	1	18	17	0.986605
3	1	18	18	0.988676
3	1	18	19	0.981577
3	1	18	20	0.971726
3	1	18	21	0.969634
3	1	18	22	0.973781
3	1	18	23	0.9763
3	1	18	24	0.977838
3	0	18	13	0.974397
3	0	18	14	0.974502
3	0	18	15	0.976482
3	0	18	16	0.974528
3	0	18	17	0.973325
3	0	18	18	0.969757
3	0	18	19	0.965345
3	0	18	20	0.967306
3	0	18	21	0.971559
3	1	19	16	0.9786
3	1	19	17	0.982794
3	1	19	18	0.982791
3	1	19	19	0.978345
3	1	19	20	0.971205
3	1	19	21	0.970954
3	1	19	22	0.972364
3	1	19	23	0.973258
3	0	19	12	0.96497
3	0	19	13	0.974784
3	0	19	14	0.977593
3	0	19	15	0.976974
3	0	19	16	0.972928
3	0	19	17	0.971927
3	0	19	18	0.968452
3	0	19	19	0.96399
3	0	19	20	0.96437
3	0	19	21	0.971127
3	0	19	22	0.974234
3	1	20	17	0.980585
3	1	20	18	0.977422
3	1	20	19	0.977197
3	1	20	20	0.972397
3	1	20	21	0.97255
3	1	20	22	0.977136
3	0	20	12	0.964808
3	0	20	13	0.974415
3	0	20	14	0.975254
3	0	20	15	0.974923
3	0	20	16	0.971544
3	0	20	17	0.970583
3	0	20	18	0.967658
3	0	20	19	0.965402
3	0	20	20	0.96778
3	0	20	21	0.968225
3	0	20	22	0.970658
3	0	21	13	0.97409
3	0	21	14	0.975688
3	0	21	15	0.974536
3	0	21	16	0.972331
3	0	21	17	0.971757
3	0	21	18	0.970261
3	0	21	19	0.970499
3	0	21	20	0.97037
3	0	21	21	0.970233
3	0	21	22	0.972643
3	0	22	13	0.977231
3	0	22	14	0.978255
3	0	22	15	0.975236
3	0	22	16	0.973408
3	0	22	17	0.973053
3	0	22	18	0.972008
3	0	22	19	0.971225
3	0	22	20	0.971872
3	0	22	21	0.971316
3	0	23	14	0.970656
3	0	23	15	0.975915
3	0	23	16	0.9756
3	0	23	17	0.972872
3	0	23	18	0.977481
3	0	23	19	0.972968
3	0	23	20	0.973846
3	0	24	15	0.97539
3	0	24	16	0.971
3	0	24	17	0.970439
4	1	8	21	0.954251
4	1	8	22	0.961785
4	1	9	17	0.944359
4	1	9	18	0.948444
4	1	9	19	0.955381
4	1	9	20	0.955741
4	1	9	21	0.954532
4	1	9	22	0.957868
4	1	10	15	0.952928
4	1	10	16	0.952217
4	1	10	17	0.955252
4	1	10	18	0.948267
4	1	10	19	0.952646
4	1	10	20	0.954233
4	1	10	21	0.955616
4	1	10	22	0.957786
4	1	10	23	0.953528
4	1	10	24	0.963247
4	1	11	14	0.941442
4	1	11	15	0.946963
4	1	11	16	0.948821
4	1	11	17	0.949729
4	1	11	18	0.952059
4	1	11	19	0.952632
4	1	11	20	0.953661
4	1	11	21	0.955053
4	1	11	22	0.955055
4	1	11	23	0.957817
4	1	11	24	0.958901
4	1	12	14	0.949976
4	1	12	15	0.950233
4	1	12	16	0.949654
4	1	12	17	0.952939
4	1	12	18	0.950924
4	1	12	19	0.953739
4	1	12	20	0.953124
4	1	12	21	0.953864
4	1	12	22	0.953122
4	1	12	23	0.955428
4	1	12	24	0.954583
4	1	12	25	0.958144
4	1	12	26	0.961472
4	1	13	13	0.958222
4	1	13	14	0.956571
4	1	13	15	0.955425
4	1	13	16	0.956732
4	1	13	17	0.95776
4	1	13	18	0.959223
4	1	13	19	0.959827
4	1	13	20	0.957581
4	1	13	21	0.956344
4	1	13	22	0.95817
4	1	13	23	0.957328
4	1	13	24	0.960276
4	1	13	25	0.963784
4	1	13	26	0.960821
4	1	14	14	0.947031
4	1	14	15	0.947265
4	1	14	16	0.950293
4	1	14	17	0.953855
4	1	14	18	0.955981
4	1	14	19	0.955038
4	1	14	20	0.949535
4	1	14	21	0.947188
4	1	14	22	0.952301
4	1	14	23	0.953993
4	1	14	24	0.955204
4	0	14	15	0.974578
4	0	14	16	0.972826
4	0	14	17	0.967485
4	0	14	18	0.97196
4	1	15	13	0.94035
4	1	15	14	0.951775
4	1	15	15	0.9521
4	1	15	16	0.952373
4	1	15	17	0.956593
4	1	15	18	0.96124
4	1	15	19	0.957391
4	1	15	20	0.950791
4	1	15	21	0.947594
4	1	15	22	0.952168
4	1	15	23	0.954306
4	1	15	24	0.957051
4	1	15	25	0.959771
4	0	15	14	0.97781
4	0	15	15	0.98039
4	0	15	16	0.978562
4	0	15	17	0.973412
4	0	15	18	0.974431
4	0	15	19	0.97055
4	0	15	20	0.967874
4	1	16	15	0.965826
4	1	16	16	0.966342
4	1	16	17	0.971543
4	1	16	18	0.974864
4	1	16	19	0.96951
4	1	16	20	0.961868
4	1	16	21	0.957753
4	1	16	22	0.962909
4	1	16	23	0.96553
4	0	16	12	0.97819
4	0	16	13	0.97644
4	0	16	14	0.979869
4	0	16	15	0.975122
4	0	16	16	0.974004
4	0	16	17	0.972802
4	0	16	18	0.970519
4	0	16	19	0.969986
4	0	16	20	0.96848
4	0	16	21	0.967763
4	1	17	13	0.980267
4	1	17	14	0.976321
4	1	17	15	0.976081
4	1	17	16	0.976014
4	1	17	17	0.979932
4	1	17	18	0.98053
4	1	17	19	0.974264
4	1	17	20	0.966258
4	1	17	21	0.962054
4	1	17	22	0.9661
4	1	17	23	0.969314
4	1	17	24	0.968064
4	1	17	25	0.966919
4	1	17	26	0.969289
4	0	17	12	0.985391
4	0	17	13	0.983778
4	0	17	14	0.981345
4	0	17	15	0.979347
4	0	17	16	0.977594
4	0	17	17	0.974543
4	0	17	18	0.971247
4	0	17	19	0.968031
4	0	17	20	0.968833
4	0	17	21	0.967786
4	0	17	22	0.964145
4	1	18	13	0.977289
4	1	18	14	0.975371
4	1	18	15	0.971907
4	1	18	16	0.97283
4	1	18	17	0.977564
4	1	18	18	0.978465
4	1	18	19	0.972438
4	1	18	20	0.964906
4	1	18	21	0.96167
4	1	18	22	0.965538
4	1	18	23	0.965846
4	1	18	24	0.967467
4	1	18	25	0.969745
4	0	18	11	0.990313
4	0	18	12	0.990125
4	0	18	13	0.985566
4	0	18	14	0.985082
4	0	18	15	0.98226
4	0	18	16	0.978089
4	0	18	17	0.974986
4	0	18	18	0.970364
4	0	18	19	0.965998
4	0	18	20	0.96503
4	0	18	21	0.968186
4	0	18	22	0.968178
4	1	19	14	0.970198
4	1	19	15	0.97133
4	1	19	16	0.973475
4	1	19	17	0.97414
4	1	19	18	0.974709
4	1	19	19	0.971049
4	1	19	20	0.965365
4	1	19	21	0.964213
4	1	19	22	0.964926
4	1	19	23	0.966808
4	1	19	24	0.967029
4	1	19	25	0.96723
4	0	19	11	0.989212
4	0	19	12	0.986545
4	0	19	13	0.985772
4	0	19	14	0.986304
4	0	19	15	0.982033
4	0	19	16	0.977002
4	0	19	17	0.974135
4	0	19	18	0.969378
4	0	19	19	0.964693
4	0	19	20	0.964759
4	0	19	21	0.967461
4	0	19	22	0.96825
4	1	20	15	0.974523
4	1	20	16	0.977209
4	1	20	17	0.977323
4	1	20	18	0.977964
4	1	20	19	0.972864
4	1	20	20	0.971222
4	1	20	21	0.97062
4	1	20	22	0.969428
4	1	20	23	0.970789
4	1	20	24	0.972
4	0	20	11	0.992566
4	0	20	12	0.987412
4	0	20	13	0.98788
4	0	20	14	0.986742
4	0	20	15	0.982549
4	0	20	16	0.97766
4	0	20	17	0.974767
4	0	20	18	0.970516
4	0	20	19	0.96636
4	0	20	20	0.966136
4	0	20	21	0.967379
4	0	20	22	0.967186
4	0	20	23	0.969527
4	1	21	17	0.973356
4	1	21	18	0.971894
4	1	21	19	0.973768
4	1	21	20	0.971144
4	1	21	21	0.971429
4	1	21	22	0.969297
4	0	21	11	0.998876
4	0	21	12	0.989897
4	0	21	13	0.987523
4	0	21	14	0.98652
4	0	21	15	0.982022
4	0	21	16	0.978742
4	0	21	17	0.976321
4	0	21	18	0.972534
4	0	21	19	0.970898
4	0	21	20	0.970336
4	0	21	21	0.968837
4	0	21	22	0.970196
4	0	22	12	0.985657
4	0	22	13	0.976786
4	0	22	14	0.977998
4	0	22	15	0.976123
4	0	22	16	0.974937
4	0	22	17	0.969968
4	0	22	18	0.970567
4	0	22	19	0.968711
4	0	22	20	0.967495
4	0	22	21	0.968645
4	0	22	22	0.964444
4	0	23	12	0.978933
4	0	23	13	0.9821
4	0	23	14	0.977905
4	0	23	15	0.977241
4	0	23	16	0.973377
4	0	23	17	0.970431
4	0	23	18	0.972579
4	0	23	19	0.96789
4	0	23	20	0.969082
4	0	23	21	0.968212
4	0	23	22	0.964052
4	0	24	13	0.989271
4	0	24	14	0.98161
4	0	24	15	0.975086
4	0	24	16	0.974333
4	0	24	17	0.979501
4	0	24	18	0.973519
4	0	24	19	0.97377
4	0	25	17	0.974572
4	0	25	18	0.972872
5	1	9	18	0.96083
5	1	9	19	0.967709
5	1	9	20	0.965344
5	1	10	17	0.960209
5	1	10	18	0.958465
5	1	10	19	0.961447
5	1	10	20	0.962965
5	1	10	21	0.965531
5	1	10	22	0.969939
5	1	11	15	0.956632
5	1	11	16	0.960116
5	1	11	17	0.9612
5	1	11	18	0.963649
5	1	11	19	0.965441
5	1	11	20	0.966741
5	1	11	21	0.968064
5	1	11	22	0.967769
5	1	11	23	0.969565
5	1	11	24	0.970303
5	1	12	15	0.958003
5	1	12	16	0.962
5	1	12	17	0.963121
5	1	12	18	0.95998
5	1	12	19	0.964618
5	1	12	20	0.963314
5	1	12	21	0.963325
5	1	12	22	0.963677
5	1	12	23	0.965391
5	1	12	24	0.965309
5	1	13	15	0.962837
5	1	13	16	0.962351
5	1	13	17	0.967232
5	1	13	18	0.9697
5	1	13	19	0.969744
5	1	13	20	0.967231
5	1	13	21	0.966868
5	1	13	22	0.967887
5	1	13	23	0.97051
5	1	13	24	0.971368
5	1	14	14	0.96563
5	1	14	15	0.959088
5	1	14	16	0.960914
5	1	14	17	0.964696
5	1	14	18	0.968634
5	1	14	19	0.967581
5	1	14	20	0.962109
5	1	14	21	0.959902
5	1	14	22	0.964167
5	1	14	23	0.967298
5	1	14	24	0.968583
5	1	15	14	0.958559
5	1	15	15	0.961889
5	1	15	16	0.964266
5	1	15	17	0.968006
5	1	15	18	0.97289
5	1	15	19	0.969254
5	1	15	20	0.962602
5	1	15	21	0.959325
5	1	15	22	0.964165
5	1	15	23	0.967908
5	1	15	24	0.968524
5	1	15	25	0.970916
5	0	15	14	0.965091
5	0	15	15	0.972351
5	0	15	16	0.970707
5	0	15	17	0.969738
5	0	15	18	0.972346
5	0	15	19	0.967719
5	1	16	14	0.969306
5	1	16	15	0.971371
5	1	16	16	0.973592
5	1	16	17	0.977431
5	1	16	18	0.980361
5	1	16	19	0.975452
5	1	16	20	0.968318
5	1	16	21	0.96495
5	1	16	22	0.968997
5	1	16	23	0.972696
5	1	16	24	0.973906
5	1	16	25	0.980285
5	0	16	13	0.971137
5	0	16	14	0.975496
5	0	16	15	0.976
5	0	16	16	0.975696
5	0	16	17	0.973963
5	0	16	18	0.974453
5	0	16	19	0.974486
5	0	16	20	0.973481
5	0	16	21	0.972282
5	1	17	14	0.967746
5	1	17	15	0.975022
5	1	17	16	0.972599
5	1	17	17	0.978571
5	1	17	18	0.979747
5	1	17	19	0.974227
5	1	17	20	0.967149
5	1	17	21	0.963668
5	1	17	22	0.968506
5	1	17	23	0.973266
5	1	17	24	0.972276
5	0	17	12	0.976541
5	0	17	13	0.982209
5	0	17	14	0.980877
5	0	17	15	0.979711
5	0	17	16	0.979567
5	0	17	17	0.978233
5	0	17	18	0.975594
5	0	17	19	0.974073
5	0	17	20	0.974578
5	0	17	21	0.974756
5	0	17	22	0.972364
5	1	18	14	0.971701
5	1	18	15	0.968072
5	1	18	16	0.969336
5	1	18	17	0.975193
5	1	18	18	0.976521
5	1	18	19	0.971491
5	1	18	20	0.964889
5	1	18	21	0.962345
5	1	18	22	0.967017
5	1	18	23	0.969091
5	1	18	24	0.970049
5	0	18	12	0.97521
5	0	18	13	0.97604
5	0	18	14	0.980502
5	0	18	15	0.978887
5	0	18	16	0.976881
5	0	18	17	0.975656
5	0	18	18	0.972369
5	0	18	19	0.969194
5	0	18	20	0.968935
5	0	18	21	0.972431
5	0	18	22	0.974775
5	1	19	15	0.972267
5	1	19	16	0.976893
5	1	19	17	0.976744
5	1	19	18	0.97653
5	1	19	19	0.973515
5	1	19	20	0.968229
5	1	19	21	0.966462
5	1	19	22	0.968852
5	1	19	23	0.974285
5	0	19	11	0.971475
5	0	19	12	0.974702
5	0	19	13	0.978613
5	0	19	14	0.981129
5	0	19	15	0.97872
5	0	19	16	0.975833
5	0	19	17	0.974512
5	0	19	18	0.971295
5	0	19	19	0.967998
5	0	19	20	0.969098
5	0	19	21	0.972268
5	0	19	22	0.97403
5	0	19	23	0.973976
5	1	20	17	0.977282
5	1	20	18	0.977067
5	1	20	19	0.973996
5	1	20	20	0.970665
5	1	20	21	0.970848
5	0	20	11	0.983377
5	0	20	12	0.982305
5	0	20	13	0.982789
5	0	20	14	0.984831
5	0	20	15	0.982686
5	0	20	16	0.979542
5	0	20	17	0.978236
5	0	20	18	0.97518
5	0	20	19	0.972264
5	0	20	20	0.973269
5	0	20	21	0.974439
5	0	20	22	0.974879
5	0	21	12	0.976766
5	0	21	13	0.980666
5	0	21	14	0.981292
5	0	21	15	0.978976
5	0	21	16	0.978175
5	0	21	17	0.977239
5	0	21	18	0.975777
5	0	21	19	0.975169
5	0	21	20	0.976549
5	0	21	21	0.976204
5	0	21	22	0.978501
5	0	22	12	0.96771
5	0	22	13	0.966687
5	0	22	14	0.972271
5	0	22	15	0.971137
5	0	22	16	0.972631
5	0	22	17	0.969111
5	0	22	18	0.971966
5	0	22	19	0.970105
5	0	22	20	0.973354
5	0	22	21	0.973968
5	0	22	22	0.97181
5	0	23	12	0.967586
5	0	23	13	0.974945
5	0	23	14	0.972663
5	0	23	15	0.975404
5	0	23	16	0.974463
5	0	23	17	0.972666
5	0	23	18	0.973333
5	0	23	19	0.970835
5	0	23	20	0.973988
5	0	23	21	0.970514
5	0	24	13	0.979399
5	0	24	14	0.978514
5	0	24	15	0.976788
5	0	24	16	0.97619
5	0	24	17	0.978323
5	0	24	18	0.97701
5	0	24	19	0.976987
5	0	25	18	0.974085
